#{"t_start": 1654786655.4531949, "env_id": null}
r,l,t
-18.7,7,5558.013641
-386.51315,3685,5558.809758
22.6,34,5559.736303
-22.2,42,5561.70366
-21.300001,53,5564.154982
21.699999,43,5566.229322
20.699999,53,5568.7887
-101.89932,839,5595.368996
-23.5,55,5597.930409
-82.99961,650,5598.841559
18.400005,96,5602.535301
-48.60007,306,5616.665591
-128.29893,1123,5650.804893
-40.900043,229,5661.315977
-61.199944,432,5681.590522
-154.699,1407,5682.006103
16.900003,91,5686.310586
-39.70004,217,5691.815841
14.000007,120,5691.939434
-39.800037,218,5702.017592
-72.09979,601,5729.72307
-20.0,20,5730.692959
-38.600033,206,5740.254335
-32.700012,167,5747.983435
20.499998,115,5753.305993
-19.0,10,5753.829954
-19.6,16,5754.606491
-44.600063,286,5767.851609
-24.399998,64,5770.84155
-20.7,27,5772.141828
-33.900024,199,5781.309631
20.4,56,5783.932338
-21.800001,38,5785.720597
-395.81375,3838,5963.698279
-21.2,32,5965.200653
-25.299997,73,5968.590759
20.0,80,5972.293781
-22.300001,43,5974.323731
-28.899998,109,5979.38532
22.5,35,5981.032408
22.5,75,5984.528203
-28.799997,108,5989.540508
-24.999998,70,5992.788453
19.699999,63,5995.713586
-40.30005,243,6007.020831
-50.200077,322,6021.956948
-31.700008,137,6028.298212
19.600002,84,6032.155167
-34.30002,163,6039.659939
-37.60003,196,6048.762328
-1.9000679,319,6063.608086
-41.500046,235,6074.538378
-22.0,40,6076.409758
-1079.4869,10676,6186.003369
-21.2,32,6187.612053
-26.899996,89,6191.751627
17.600002,104,6196.558888
-65.49988,475,6218.207387
19.6,104,6223.020535
19.7,83,6226.864417
21.3,47,6229.131211
-56.600014,386,6246.808707
-20.2,22,6247.902327
-50.400078,324,6262.741949
-25.499998,75,6266.27409
-22.2,42,6268.292482
-1945.4768,19318,6451.277442
-18.3,3,6451.449267
-670.48773,6565,6569.59356
-30.600004,126,6575.520851
-328.2096,3102,6594.63316
-81.09964,631,6604.736709
-19.6,16,6605.566594
-19.300001,13,6606.287184
-1230.3511,12165,6636.054309
22.1,19,6636.976879
-26.499996,85,6640.923034
22.199999,58,6643.672314
-101.099335,831,6644.859479
-45.000057,270,6656.174937
18.7,73,6659.581054
-72.79977,548,6670.388941
-18.2,2,6670.554358
-76.9997,590,6687.333921
-19.300001,13,6687.995257
-260.80548,2488,6710.49466
-77.99969,600,6715.675305
22.8,32,6717.192508
20.199999,38,6718.959318
20.1,39,6720.811786
-46.600063,286,6734.039998
-69.89981,519,6734.640951
-29.199999,112,6739.866614
-33.700016,157,6741.449421
-19.1,11,6741.990915
13.800006,142,6746.602422
-23.199999,52,6749.038459
-25.299997,73,6752.456299
-106.999245,890,6793.354111
21.199999,48,6795.590126
-20.2,22,6796.644402
21.4,66,6799.716588
-30.400003,124,6805.459626
-30.400003,144,6812.131697
19.1,49,6814.414435
23.0,50,6816.775194
-252.30498,2363,6925.663052
-21.1,31,6927.110415
-206.40218,1884,7013.812838
-139.99875,1220,7070.204793
22.0,40,7072.096621
21.099998,89,7076.281937
-19.6,16,7077.087084
22.3,77,7080.709494
18.7,73,7084.100964
-19.4,14,7084.799556
-103.3993,854,7124.231591
-1314.1311,12963,7340.437619
-54.000053,360,7357.179717
23.9,21,7358.213928
-1546.3739,15306,7378.083485
-77.499695,595,7385.80416
22.3,37,7387.529841
-20.4,24,7388.664365
19.9,61,7391.518088
20.3,77,7395.080359
-28.999998,110,7400.184347
-72.299774,543,7403.291309
17.200005,88,7404.353407
19.699999,63,7406.364898
-46.500072,305,7420.411186
-28.699997,107,7425.368039
-16.299906,483,7426.825327
21.599998,44,7428.896411
18.7,93,7429.815283
19.9,61,7431.77303
23.5,45,7433.888278
-42.400047,244,7441.168137
-18.2,2,7441.367437
-41.000042,250,7445.575238
23.0,30,7446.98933
-18.5,5,7447.273108
-58.79998,408,7466.124408
21.9,41,7468.031227
-108.299225,903,7483.280122
-7.100105,391,7486.238724
-38.400032,204,7495.652109
-816.2527,8043,7496.702966
-25.599997,76,7500.255367
-55.999992,400,7501.941515
-28.999998,110,7505.439486
21.9,81,7505.799265
-45.40006,274,7518.371816
18.600002,74,7521.870507
-81.89963,639,7525.554505
20.5,95,7526.494361
-20.0,20,7526.621846
