#{"t_start": 1654967404.7311444, "env_id": null}
r,l,t
20.862742,47,3364.719827
17.959798,102,3366.871119
21.697056,32,3367.548012
17.745584,50,3368.579575
-32.860303,154,3372.299284
-35.565685,150,3376.290758
16.565685,97,3378.306096
8.697056,175,3382.250377
20.208326,87,3384.184191
-2.763247,221,3389.164393
12.565685,160,3392.626488
17.097056,103,3394.886295
7.994113,204,3399.847303
7.51127,153,3403.245739
9.759798,169,3407.015062
-3.785786,170,3410.523588
18.8,108,3412.72973
11.974012,168,3416.724293
4.608326,207,3421.757278
15.256854,150,3425.245606
5.682843,256,3430.778869
20.779899,64,3432.133038
13.945584,137,3435.317146
18.145584,96,3437.436894
-11.220101,302,3444.344463
16.014214,125,3446.978187
21.248528,33,3447.654295
-20.365685,9,3447.888827
8.51127,193,3452.5984
19.862742,43,3453.49239
-34.8,149,3457.048643
7.414214,192,3461.281147
-30.034315,107,3463.718537
18.262742,54,3464.84104
-32.717157,136,3467.923496
-30.185786,80,3469.646905
-23.668629,72,3471.484619
-25.302944,45,3472.668915
12.097056,105,3474.859142
22.2,29,3475.494149
20.917157,21,3475.948409
17.779899,56,3477.102383
9.753911,167,3480.983309
20.876955,82,3482.711629
17.814214,132,3485.574853
-31.260303,395,3495.429066
-25.917157,35,3496.404652
16.097056,160,3500.215569
17.414214,101,3502.463284
13.959798,156,3505.7819
11.994113,169,3509.604359
-1.220101,68,3511.012395
20.648528,45,3511.94602
21.434315,37,3512.719107
-10.537258,266,3519.021593
20.745584,42,3519.89916
-21.634315,23,3520.575716
18.862742,93,3522.594107
-33.0,178,3526.972614
15.125483,78,3528.566016
-33.4,202,3533.063372
-25.882843,37,3534.03302
-30.820101,145,3537.665559
18.656854,116,3540.288282
-21.565685,18,3540.693964
19.4,122,3543.217458
-27.171573,56,3544.64466
-24.682843,34,3545.378753
17.331371,84,3547.199729
17.11127,64,3548.491809
22.979899,46,3549.472617
17.317157,151,3552.605072
-24.082843,31,3553.306925
19.774012,73,3554.879929
16.339697,126,3557.770757
14.579899,150,3561.293138
18.579899,69,3562.771173
-31.620101,111,3565.191636
15.897056,126,3567.996824
18.848528,89,3569.960661
-21.502944,78,3571.69874
1.559798,176,3575.692564
-2.702944,231,3581.618464
19.359798,88,3583.617166
18.965685,50,3584.686285
1.588225,252,3591.390062
18.179899,114,3594.004684
5.345584,243,3599.940705
17.042641,142,3603.267337
21.228427,39,3604.092819
14.842641,111,3606.595035
21.345584,61,3607.921493
-24.123045,330,3616.406819
6.276955,211,3621.138813
-37.468629,96,3623.592257
-30.579899,73,3625.837364
2.008326,255,3632.506891
-28.923045,66,3634.093586
21.931371,18,3634.480154
-9.220101,292,3641.355997
7.2,168,3644.926732
22.062742,54,3646.102024
14.945584,62,3647.41247
-19.482843,7,3647.715279
-0.020101,224,3653.255479
21.931371,72,3654.760697
13.145584,165,3658.691126
-60.08873,218,3664.170675
22.131371,48,3665.149458
18.062742,49,3666.18094
-36.702944,152,3669.432621
18.048528,57,3670.633253
22.248528,16,3670.983646
21.945584,54,3672.116545
18.491169,78,3673.775542
14.365685,113,3676.082319
8.408326,201,3681.05384
15.71127,144,3684.399061
9.214214,236,3690.170735
-23.517157,51,3691.217669
10.028427,126,3693.971579
9.842641,217,3699.318226
9.448528,120,3701.765012
20.731371,64,3703.141856
5.414214,221,3708.593876
-26.068629,64,3710.167501
-20.882843,56,3711.356457
-21.551472,41,3712.308602
19.476955,88,3714.258477
16.165685,133,3717.241331
19.097056,72,3718.786696
18.379899,88,3720.747953
21.117157,74,3722.291751
18.0,51,3723.358328
14.014214,99,3725.473643
21.014214,37,3726.254138
16.076955,122,3729.070263
20.028427,42,3729.936538
17.897056,99,3732.171787
17.179899,62,3733.480341
14.297056,155,3737.044626
21.614214,34,3737.752977
22.779899,32,3738.42364
19.6,68,3739.890736
12.282843,161,3743.517911
18.145584,65,3744.898893
20.297056,28,3745.483711
-21.8,16,3745.924111
20.462742,64,3747.26393
17.531371,133,3750.174245
-42.482843,127,3752.742077
-46.282843,184,3758.408302
21.882843,71,3759.850735
19.082843,107,3762.148669
21.365685,36,3762.88512
14.628427,65,3764.224462
20.994113,80,3765.960362
-25.102944,36,3766.907674
17.565685,51,3767.95885
17.214214,65,3769.321478
48.448528,73,3770.808027
-36.779899,104,3773.604892
13.145584,118,3776.210139
15.282843,120,3778.773516
19.565685,42,3779.631567
-24.337258,78,3781.462623
8.531371,198,3785.814212
21.082843,72,3787.334518
-4.937258,223,3792.273897
18.51127,75,3793.809954
5.414214,181,3797.825527
19.414214,48,3798.833147
13.448528,117,3801.211041
18.725483,113,3803.805653
11.925483,144,3807.090967
22.131371,70,3808.552372
