#{"t_start": 1654770089.853611, "env_id": null}
r,l,t
18.300001,57,8532.880078
-72.39977,564,8576.975283
-45.499542,695,8583.441832
-21.9,39,8585.661637
-264.10568,2461,8650.455151
-25.699997,77,8654.334525
-74.29974,563,8684.010974
-19.5,15,8684.742198
21.6,44,8686.833252
-281.60675,2636,8719.802449
18.100002,79,8723.595207
-275.20648,2592,8725.220318
18.800001,52,8727.704482
-30.700005,127,8729.835961
-155.29906,1373,8796.119998
-33.700016,157,8803.389962
-249.70482,2317,8839.86929
-445.01672,4270,8891.762427
-224.9033,2069,8902.826129
-50.400078,324,8918.889145
-326.30948,3083,9072.279269
-385.7131,3677,9074.572968
-27.699995,97,9079.042394
-20.800001,28,9080.388382
-33.200012,152,9087.398559
-28.599997,106,9092.326193
-112.39916,944,9115.943124
-974.414,9585,9298.083145
-432.81598,4148,9309.953663
-104.89928,869,9339.673028
-31.200006,132,9345.76948
-53.900055,359,9362.263224
-248.2074,2762,9437.678743
-69.699814,517,9461.500807
-55.900024,379,9478.826639
-103.89929,859,9518.484403
18.800001,52,9520.930095
-105.39927,914,9564.602961
-1039.6981,10218,9568.081209
-6.00007,300,9578.492627
-20.4,24,9579.639383
11.599997,124,9585.400434
-38.900036,209,9595.781682
-62.899918,449,9617.723464
-47.90007,299,9634.041739
-154.89903,1369,9636.183404
-28.299995,103,9641.965863
-23.3,53,9644.531045
-46.00006,280,9648.469462
-42.600048,266,9662.452358
