#{"t_start": 1657021815.3003602, "env_id": null}
r,l,t
18.862741,55,1126.269586
22.482841,48,1127.561508
18.917156,73,1130.403655
21.559797,75,1131.933714
20.925482,141,1132.545613
21.8,51,1135.57307
-21.46863,93,1137.444371
16.091167,154,1139.406111
20.697056,41,1139.695849
21.359797,76,1139.888855
-18.834314,26,1141.221619
-18.082842,1,1141.326382
19.8,83,1146.14999
-22.93726,115,1146.812083
20.64853,22,1147.535294
14.711275,164,1149.89967
-24.882843,79,1152.0713
-22.634315,111,1156.765982
19.545584,94,1157.662406
20.014214,43,1159.45572
21.145584,138,1165.855363
-19.66863,54,1169.000848
-1.3716214,223,1172.426614
19.188223,116,1175.790423
20.759796,128,1179.794444
20.256853,110,1181.996172
18.097055,78,1184.312679
19.697056,52,1187.282717
20.159798,130,1189.695991
18.297056,78,1194.217585
17.979898,172,1197.287634
-29.599997,76,1198.539571
19.834314,59,1200.920822
20.73137,138,1208.700638
17.379902,176,1208.700705
19.234314,61,1212.130062
18.999998,90,1213.832493
-27.482841,87,1218.771993
20.93137,137,1219.930735
17.745583,97,1224.155732
19.199999,89,1224.943306
19.53137,50,1227.082066
23.048529,28,1228.680776
-40.331375,147,1233.383188
19.359797,88,1233.770724
22.365685,72,1237.874611
17.745584,97,1239.081294
19.73137,49,1241.99782
22.965685,28,1243.656506
-21.882843,103,1244.139403
18.959797,90,1248.78183
20.53137,120,1250.873083
22.165686,72,1252.867596
22.125483,79,1255.552439
-20.917158,98,1258.637847
22.199999,126,1262.667101
21.014214,117,1265.179891
20.331371,58,1265.959817
-18.805887,67,1268.978801
21.331371,78,1270.390368
21.717155,129,1276.322834
22.44264,132,1277.820041
20.614212,57,1279.505924
21.73137,73,1281.887241
21.33137,78,1283.883861
18.911268,73,1286.125436
19.882841,60,1289.495322
19.759798,134,1291.54953
17.697054,100,1295.172743
21.931372,72,1295.686496
19.111269,72,1299.836383
-29.434309,117,1301.982007
19.965685,61,1303.425839
21.634314,56,1306.551818
20.774012,108,1308.157848
21.682842,51,1311.002537
19.897057,86,1311.459616
21.4,51,1314.429489
18.731369,157,1320.148995
19.965683,160,1323.821264
18.491167,142,1328.600547
21.091167,140,1331.936888
21.682842,112,1334.925599
22.082842,111,1338.218601
19.862741,88,1339.921132
-18.282843,1,1340.039116
-18.117157,38,1342.228818
19.06274,90,1343.510438
-18.4,2,1343.683831
-20.034315,38,1345.888622
21.66274,136,1350.111434
21.462742,137,1353.831069
21.642641,156,1359.313848
21.579899,54,1362.27126
21.676954,155,1362.727626
21.7799,53,1365.690618
20.125483,90,1367.410829
20.525484,89,1370.657687
21.394112,83,1372.022374
21.394112,84,1375.505448
14.6284275,128,1379.411096
17.828426,121,1382.447536
22.525482,96,1384.917387
-820.53217,4135,1386.307038
20.73137,24,1386.307129
22.008326,97,1388.042128
21.517157,32,1388.252599
20.814213,24,1389.610312
21.434315,33,1391.625344
-22.06863,27,1393.326619
16.082844,187,1397.380784
17.06274,163,1397.923172
21.862741,92,1398.590494
-19.351473,12,1399.313427
21.979898,91,1403.204972
20.199999,79,1403.863885
-19.551472,13,1404.017367
18.814213,169,1407.222676
19.8,80,1408.578631
18.214212,152,1412.560492
20.222538,111,1413.590665
20.214212,42,1415.960864
18.131369,152,1417.359653
20.028425,85,1417.615885
19.745583,86,1422.508732
20.84264,142,1424.55501
21.24264,144,1426.250077
22.165686,49,1427.628724
20.159798,149,1431.590034
23.076954,68,1431.778206
21.414213,98,1432.451001
-22.785788,68,1436.706624
-20.06863,89,1437.539768
21.097055,100,1438.062718
20.697056,41,1439.962798
22.965685,65,1440.689678
-22.385788,66,1442.120082
22.282843,35,1442.81904
20.848528,37,1444.835731
22.765684,66,1445.781108
22.199999,36,1447.594146
19.8,62,1448.106014
19.028425,153,1448.618964
20.765686,37,1449.902306
19.599998,63,1453.87433
16.559797,120,1455.624247
-23.517159,115,1455.846481
-20.151472,30,1457.484547
20.697056,40,1458.318432
18.759796,119,1461.082105
-20.06863,30,1462.870979
21.276955,103,1463.652768
21.076956,103,1468.560677
6.42844,184,1468.84296
18.199997,137,1471.3923
20.359797,130,1476.065873
18.199999,136,1476.263117
19.559797,89,1476.263166
-31.317152,66,1479.751376
17.979898,79,1480.416877
19.359797,90,1481.160753
19.579899,52,1483.316231
-31.799995,69,1485.189079
-48.165714,163,1489.274254
19.179897,167,1492.911556
-51.48288,178,1495.170378
20.8,54,1495.93251
20.599998,135,1496.80299
19.828426,47,1499.341745
20.8,134,1502.573114
20.93137,136,1503.369174
21.697056,78,1503.598366
19.828426,46,1505.261997
19.0,90,1508.515674
21.979898,77,1509.613387
18.491169,114,1510.226027
-21.882843,61,1512.263436
20.297056,101,1515.886677
18.408325,115,1516.247162
19.028427,91,1517.372666
22.248528,33,1517.946924
20.014214,47,1520.13577
23.248528,27,1521.625017
20.579899,101,1522.121351
-23.054417,85,1522.846553
22.448528,32,1523.979362
19.676954,85,1526.609584
22.165686,72,1530.559193
20.682842,141,1530.882211
-18.882843,3,1531.114714
21.73137,38,1533.368284
-47.502968,177,1534.296812
21.73137,40,1535.695277
-25.917156,123,1537.879563
18.814213,74,1539.905928
22.862741,30,1541.542832
20.682842,141,1542.331982
-18.882843,3,1542.562305
21.379898,116,1544.538522
21.53137,38,1544.755741
21.648527,40,1546.982937
20.125483,113,1548.123637
-18.605888,66,1548.344148
-20.0,10,1548.839119
18.848528,73,1551.231415
22.862741,30,1552.84992
19.717157,127,1555.503964
