#{"t_start": 1655541706.2973366, "env_id": null}
r,l,t
-21.034315,34,2279.727388
23.53137,23,2279.901067
18.111269,68,2283.388964
-1.6318867,195,2289.613908
-24.626083,289,2294.081545
-5.357398,206,2300.459665
-19.0,4,2300.767564
7.6911755,170,2302.927963
16.705383,92,2305.42347
-28.737255,100,2307.936028
18.994112,54,2308.170287
-23.185787,33,2309.76658
23.199999,26,2311.111588
15.559801,95,2313.058055
18.745584,45,2313.387196
20.93137,40,2315.337751
16.765688,66,2316.506186
10.893621,204,2327.924164
19.214212,52,2330.636869
-23.020102,72,2334.40305
-159.3156,1035,2338.002024
-122.23407,505,2343.30424
18.076954,97,2343.404255
6.5054016,192,2345.330864
18.414215,78,2348.707854
15.042642,137,2352.727148
-28.331366,75,2353.830055
21.614214,19,2354.012916
-29.39999,124,2360.727676
11.74559,156,2362.546787
-11.086356,330,2365.564694
22.876955,49,2368.172496
2.579897,160,2369.546717
19.291166,154,2371.142822
17.7799,92,2374.913529
3.8627396,185,2378.750305
-32.785774,154,2380.173811
21.828426,58,2383.710496
12.51717,168,2384.860551
19.1799,46,2386.292004
21.13137,62,2388.228454
10.642653,199,2390.259646
21.414213,40,2390.415106
21.848528,49,2392.933412
12.911275,153,2394.520392
20.882843,36,2396.405207
13.448534,95,2398.04018
12.2828455,158,2398.886796
19.648527,29,2399.649704
18.034313,48,2401.709536
-28.288727,103,2402.321755
20.248528,51,2405.177837
19.979898,84,2406.444419
20.93137,36,2407.181171
-41.868633,164,2408.963908
13.36569,77,2410.637793
13.23432,73,2411.17133
-18.117157,1,2411.277111
19.014214,95,2415.977681
16.965689,134,2417.738713
5.202449,169,2418.017823
20.13137,50,2420.774547
-29.08284,90,2425.483366
15.7799015,211,2428.018393
0.8970432,195,2428.985817
-25.0,49,2431.83356
21.31127,78,2432.589323
-27.57157,75,2435.867593
-25.185787,80,2436.861645
5.117152,185,2446.509908
21.93137,32,2448.209649
-43.837864,432,2458.57909
11.19412,142,2465.940228
-91.98584,373,2468.152416
-33.971558,152,2476.539718
-5.363288,266,2481.334502
-41.923054,144,2484.514665
12.83432,95,2486.079367
20.965685,60,2487.575836
20.66274,65,2490.902536
7.9941235,140,2498.069847
-18.634369,284,2500.59088
17.165686,79,2502.050286
20.117157,66,2504.16428
18.276957,74,2505.993731
19.082842,50,2506.735177
21.048529,36,2508.555782
-24.254416,56,2508.958657
12.133818,135,2515.468485
11.1455965,135,2515.862092
-21.565685,36,2517.473013
18.345585,72,2520.257705
-27.668625,99,2523.708732
-407.05878,2084,2538.817906
-7.191724,306,2541.209317
-92.23436,392,2542.904295
7.082855,141,2546.26335
16.008327,113,2548.580561
18.565685,70,2549.774045
2.076928,197,2551.476019
18.579899,75,2552.94012
-26.385786,90,2558.915204
22.614214,48,2561.806388
8.048543,203,2562.571937
18.579899,79,2566.951437
18.297054,116,2568.314703
17.082842,45,2570.760628
19.765684,103,2575.949984
11.66275,175,2576.140388
-34.98937,428,2576.357622
16.931372,42,2578.577335
17.682842,116,2582.427007
19.33137,77,2582.548888
19.759798,68,2586.355536
0.14558572,210,2587.66486
10.11128,208,2593.989352
14.428432,149,2595.429271
22.93137,31,2595.558887
6.545595,183,2596.235774
21.897057,19,2596.70884
18.282843,48,2598.718801
-30.6603,153,2606.042988
16.097057,166,2608.541799
22.297056,35,2610.391765
-25.482841,38,2612.452419
-22.682844,47,2615.273477
7.282859,181,2624.948101
22.882843,44,2627.371533
-115.48778,824,2642.496485
-140.48227,665,2642.496552
-19.317158,24,2643.872166
-18.117157,1,2643.998688
17.394112,64,2646.221461
6.1799088,115,2652.473429
-10.708896,261,2658.488118
-31.605875,151,2660.960426
-28.634308,89,2663.571769
-89.79955,665,2664.460198
-23.294619,79,2665.747501
14.194113,91,2670.816704
1.697047,175,2673.996655
6.1455994,214,2675.297572
20.482841,140,2677.866435
-18.682842,4,2678.181012
14.662745,110,2679.99651
-31.917149,113,2681.622475
21.117157,61,2683.45358
20.6,48,2684.404424
11.22255,164,2687.793332
-29.59999,140,2691.443673
16.400002,75,2692.050135
-35.425976,145,2692.825562
22.248528,54,2694.843814
18.579899,86,2697.667629
12.214216,66,2698.41623
22.282843,50,2700.234615
19.31127,43,2700.603949
9.353927,174,2701.627519
21.117157,35,2702.610823
18.565685,74,2704.546432
18.297056,56,2705.986705
22.848528,65,2708.458147
15.682846,106,2712.281019
18.331371,50,2715.22178
-4.501343e-05,260,2722.765857
-25.791798,379,2723.172187
17.214212,182,2724.724383
