#{"t_start": 1656683569.3775065, "env_id": null}
r,l,t
15.311274,96,2864.722704
20.66274,119,2865.095721
-25.834312,99,2865.39958
-30.068624,74,2868.541044
22.862741,71,2868.968367
-20.448528,10,2869.136811
15.028432,113,2871.025572
-23.751472,94,2874.03099
14.008328,104,2874.459665
-19.220102,60,2876.941425
-24.66863,141,2878.065707
-22.668629,23,2879.316797
15.125485,98,2881.938658
18.588224,115,2884.866621
-4.5514936,214,2885.032249
-19.6,8,2885.51136
-23.131372,70,2889.067796
-41.13138,158,2889.878749
19.297056,105,2890.370605
21.697056,21,2891.480531
18.8,107,2894.400759
15.974012,123,2895.965958
21.8,91,2898.963305
-36.165676,160,2899.412441
20.13137,63,2902.131104
16.93137,161,2904.092453
18.8,107,2909.332625
1.2911384,199,2911.80391
22.082842,90,2913.635414
19.33137,57,2916.36657
17.028429,119,2917.6354
-47.991745,429,2920.345719
21.682842,36,2922.061326
17.1799,100,2922.491777
-19.4,6,2922.8551
10.774027,153,2924.052424
21.979898,55,2925.049806
12.54559,127,2929.130517
17.345587,116,2929.690808
17.7799,105,2930.104534
21.93137,38,2931.899157
-23.785788,50,2932.131824
22.214214,18,2932.870079
18.476954,78,2933.071926
20.882843,80,2937.007749
11.331382,135,2938.934828
16.93137,122,2943.106544
11.511277,132,2945.404485
13.945588,84,2947.159425
18.676954,77,2949.203784
19.559797,92,2951.637914
-20.517157,11,2952.216453
20.082842,83,2953.303503
-25.0201,57,2955.108585
15.848529,127,2959.41986
17.062742,78,2963.112126
19.44264,93,2967.551596
-145.23363,722,2968.151556
-20.634315,12,2968.251594
-37.468773,375,2973.348706
19.014214,34,2975.070589
11.628436,144,2975.564943
-22.2,16,2975.955324
-49.70298,184,2977.539117
-28.048527,47,2978.348239
13.925491,103,2982.979633
-37.999996,159,2983.811418
19.014214,34,2985.668406
21.214212,54,2985.868431
-21.6,16,2986.651093
-21.448528,19,2987.823015
21.2,40,2988.328356
20.682842,96,2993.870544
23.414213,23,2995.22822
-48.165714,165,2997.464606
-26.248528,39,2997.563369
18.13137,60,3000.426178
20.848528,99,3002.369898
16.482845,105,3007.281919
14.91716,154,3007.751619
-20.848528,14,3008.041057
18.228428,71,3011.166392
14.81422,118,3016.716731
-6.454455,189,3017.00696
18.497055,54,3019.881658
10.33971,191,3030.023531
-3.5029747,167,3038.524435
19.234314,43,3040.577312
20.862741,62,3043.61838
-20.0,10,3044.209153
11.600008,109,3049.507782
-32.785778,97,3054.227124
17.66274,70,3057.64672
20.442638,123,3063.672868
16.71127,105,3068.753634
-19.4,5,3069.033917
20.599998,120,3074.834834
-28.117155,55,3077.555419
-19.082844,6,3077.904141
-22.06863,26,3079.206279
-19.2,4,3079.444838
15.1313715,70,3082.904352
16.345585,98,3087.732095
22.034313,88,3092.099354
17.676958,118,3097.991327
17.165686,41,3100.113089
9.697067,201,3110.195764
18.965685,106,3115.442842
21.545584,54,3118.159045
-22.482843,57,3121.038103
-24.385906,337,3137.750954
16.594112,119,3143.709952
16.339697,122,3149.808859
-32.30294,139,3156.996596
-569.6132,2822,3158.023688
21.117157,35,3158.825194
-24.497057,85,3162.856068
18.565683,130,3169.068834
-29.668777,382,3176.483182
15.974013,152,3176.483232
21.579899,23,3177.54639
23.214212,27,3177.782958
-21.4,17,3178.481403
7.545595,140,3184.607569
-29.620094,133,3184.961106
17.428427,101,3189.94031
-16.668713,301,3199.054821
4.282832,137,3205.350931
22.682842,13,3205.986008
-76.551605,399,3208.716522
17.248528,101,3211.151817
19.282843,31,3212.702726
19.248528,68,3215.836965
-27.385777,169,3217.058617
20.93137,96,3220.593579
18.105383,118,3223.02068
18.579899,108,3228.185134
23.73137,22,3229.221404
10.179907,207,3230.668701
15.331372,110,3235.892154
-6.1172094,252,3241.519058
14.842648,171,3244.468616
20.994112,45,3246.666456
-31.28299,367,3264.552359
20.331371,62,3267.512543
10.365697,148,3274.540145
-6.9230776,198,3283.88272
-18.4,3,3284.069161
20.317156,56,3286.762221
13.765699,191,3296.381823
19.256853,94,3300.861016
18.028427,61,3303.767785
16.656857,102,3308.618547
15.600007,114,3314.020125
22.082842,33,3315.623279
18.745583,71,3319.009609
9.828436,119,3324.660758
-31.282833,128,3330.789584
-22.371574,66,3334.165027
6.2627583,212,3344.808746
20.379898,81,3348.667982
