#{"t_start": 1656927643.6739788, "env_id": null}
r,l,t
7.7656937,209,3041.194129
19.8,118,3047.354785
15.18823,159,3047.506027
-33.19182,409,3050.877085
19.84264,65,3051.123882
20.779898,105,3053.731245
-19.551472,68,3055.501662
21.448528,32,3057.325001
18.248528,36,3059.283274
14.988231,160,3060.70732
17.159801,139,3062.126144
-29.385782,76,3067.018783
20.779898,105,3067.510515
-22.563248,131,3067.868789
20.125483,147,3075.245965
15.076962,148,3075.852801
18.331367,154,3076.737791
15.042647,179,3086.819279
17.850965,186,3087.966487
-18.117157,1,3088.175876
-17.900589,325,3095.116884
10.842654,173,3097.173037
16.159807,203,3100.063029
-24.965683,89,3100.501535
20.682842,61,3104.164908
-24.888731,60,3107.419321
5.5823565,198,3108.831744
17.531368,202,3111.765129
-23.000002,90,3113.890228
20.4,62,3117.140066
16.711271,115,3118.059332
10.642656,194,3118.432724
-24.08873,57,3120.940188
18.71127,77,3123.343466
20.359797,162,3128.332875
-34.59999,125,3128.756542
18.794111,77,3132.879143
19.06274,169,3133.350359
22.897057,25,3134.983071
18.634314,91,3140.135871
19.345583,169,3143.218034
22.897057,25,3144.688746
-27.474632,314,3146.848752
19.117157,89,3149.750328
17.174011,184,3151.383861
-24.834314,80,3151.846297
-19.117157,42,3152.752787
20.676954,143,3159.574031
20.676954,143,3161.264502
-32.440193,116,3168.141513
19.81421,142,3176.552096
-44.040337,426,3178.251095
-18.4,1,3178.467849
20.165686,60,3180.301957
-18.260414,373,3185.265465
16.485285,181,3191.088003
20.014212,141,3193.36587
19.682842,62,3196.922733
13.796555,213,3204.07949
17.20244,177,3207.278975
20.456854,67,3207.848697
19.808325,87,3213.091668
-19.482843,11,3213.785675
21.745584,39,3215.958687
-28.191671,154,3216.619895
-22.2,42,3218.459692
-20.117157,29,3220.025244
20.856853,65,3220.36479
19.808325,87,3224.964631
22.056854,97,3225.458775
-19.282843,10,3225.77724
21.945583,39,3228.227858
-22.0,41,3230.57612
-19.917158,28,3232.077468
17.582336,151,3234.262193
21.97401,97,3237.38168
-35.034306,124,3241.27605
17.182337,152,3246.272523
13.52549,174,3250.907946
-18.0,1,3251.070134
18.511269,133,3253.319436
22.882843,64,3254.62903
17.016653,142,3262.246744
16.242641,170,3262.781849
-18.2,1,3262.938877
22.765684,65,3266.253679
-252.01007,1532,3266.81995
15.759802,114,3268.837348
19.414213,115,3274.543905
19.099493,140,3275.816557
-22.08873,60,3279.639136
14.016668,225,3284.434176
17.05686,172,3286.533021
21.848528,30,3286.533072
-18.2,1,3286.699355
-20.0,9,3287.371418
21.717157,93,3293.002522
18.719595,105,3293.221241
-22.317158,64,3296.947756
2.2994564,284,3298.309118
21.648527,31,3300.260627
-31.268623,117,3300.260677
-20.240202,57,3300.704028
19.002438,104,3306.03797
17.20244,103,3306.435433
20.545584,143,3308.551614
17.614212,101,3313.787214
-35.068615,147,3314.461967
-20.785788,40,3317.010487
14.450971,219,3318.960423
20.35391,88,3319.722378
-20.040203,56,3322.705961
17.662745,124,3327.026509
17.085283,105,3328.956606
14.091178,197,3329.620207
-21.102943,78,3333.604115
19.111269,86,3334.635947
-20.26863,38,3336.103508
-24.783346,150,3336.705136
20.525482,47,3338.102072
-18.2,1,3338.228513
19.86274,142,3345.363012
-26.820093,153,3345.736216
16.428427,89,3350.660526
21.682842,94,3350.660578
20.525482,46,3353.240209
-18.2,1,3353.364477
18.131369,76,3354.994104
-20.054417,51,3357.760626
19.93137,30,3359.440489
-38.771763,422,3362.456352
-6.254483,259,3368.40948
10.30539,173,3370.162149
14.768133,189,3374.442629
20.939697,64,3378.069484
16.733816,180,3379.611354
20.13137,41,3380.445873
21.056854,62,3382.930807
19.73137,42,3385.186507
-23.020102,50,3387.917081
17.097057,160,3389.130847
21.097055,77,3392.145264
21.097055,77,3393.400579
23.111269,47,3394.864968
22.228426,51,3396.250505
14.297066,149,3402.545916
14.214224,149,3403.895914
20.53137,66,3406.113662
20.73137,65,3407.509003
21.214214,78,3410.362247
21.214214,80,3411.936646
14.291169,132,3417.772362
13.691173,145,3419.923159
21.848528,56,3420.963418
21.848528,56,3423.321811
-20.737259,90,3428.287403
16.808327,141,3429.196049
17.553911,204,3439.719368
16.35392,211,3441.303967
13.305395,203,3451.997995
13.905392,201,3453.234775
16.7196,166,3461.328466
15.836757,159,3461.933542
23.014214,27,3462.88345
-18.2,1,3463.115522
22.93137,27,3463.662851
-18.2,1,3463.906344
21.076956,45,3465.672439
-17.8,1,3465.925134
21.159798,46,3466.678684
-17.8,1,3466.934671
-26.749031,162,3476.682277
16.348026,198,3478.340069
18.856853,154,3485.786905
18.856853,154,3487.379617
-374.17627,2131,3492.080896
16.788227,124,3492.90149
15.388228,121,3494.552697
14.645085,211,3505.405633
5.705391,242,3506.626702
14.445086,214,3507.015218
-19.717157,32,3507.518476
-20.117157,34,3509.099679
21.228426,85,3511.724525
19.082842,151,3516.697689
19.082842,151,3518.315914
20.062742,42,3519.300621
19.862741,43,3521.359394
17.662745,194,3524.631747
21.497055,80,3529.538423
-29.240189,188,3532.968676
20.848528,80,3534.249822
11.271089,239,3534.831358
-20.777542,365,3559.629916
-19.777538,360,3560.917867
18.994112,83,3565.295727
21.676954,79,3566.311917
11.739703,146,3576.464044
9.339704,167,3577.04307
-128.88235,613,3578.126523
-26.234314,30,3578.78362
-28.351473,38,3579.786536
22.448528,89,3583.479823
16.505383,103,3584.067008
22.365685,89,3584.784194
21.828426,114,3591.391613
21.828426,114,3592.310014
19.59411,84,3596.102521
-19.082844,7,3596.741094
19.476954,85,3597.358741
13.339707,227,3598.862761
-24.351473,43,3600.543468
20.565685,64,3601.262548
20.565685,64,3604.061858
16.765686,73,3605.249193
21.897057,39,3607.406284
17.048529,72,3608.100324
20.876955,43,3609.786057
21.7799,40,3610.45682
3.3881958,230,3612.370046
21.394112,41,3613.071305
-23.074516,73,3614.608502
21.248528,33,3614.608552
-21.254416,96,3620.22503
-20.48873,59,3623.289864
18.236752,182,3625.056175
16.5397,207,3625.296438
-19.523045,53,3628.411013
-27.454412,132,3633.023532
-20.28873,59,3636.043688
12.085299,229,3636.695234
15.671073,155,3637.194779
18.697054,154,3645.647654
17.962236,167,3646.180016
-28.714703,203,3648.034356
17.291168,87,3651.884173
-21.434315,19,3653.189052
17.562239,168,3658.766155
-48.314774,289,3663.412883
16.974012,89,3663.65366
12.982353,208,3665.507052
20.697056,58,3667.018578
22.145584,76,3669.804994
-25.985785,146,3672.355787
-23.005888,70,3674.545686
16.359802,146,3676.443637
21.93137,38,3679.189559
-23.197561,93,3681.36306
-23.785786,86,3685.174847
9.982353,213,3687.374438
16.848528,103,3688.180034
21.745584,78,3691.689697
20.517157,84,3692.986479
20.256853,151,3694.365834
-25.405886,82,3696.848156
22.8,66,3698.594708
-23.397562,94,3702.975096
18.497055,93,3704.162483
-18.2,1,3704.295731
-34.434296,225,3706.547117
16.64853,104,3708.314397
23.6,41,3708.679154
17.339697,89,3709.091181
-21.640202,45,3712.019619
20.6,83,3714.138733
18.836752,140,3719.869307
18.076954,184,3720.141563
-31.35146,211,3725.343693
-23.482845,110,3725.756491
16.22254,114,3726.280677
-18.2,1,3726.442547
23.117157,42,3728.283863
-21.357359,44,3731.202403
19.525482,113,3733.687665
15.525488,156,3735.676823
21.317158,59,3738.667335
19.097055,112,3739.646482
18.765684,70,3742.41142
21.09117,65,3745.737238
7.0710793,157,3748.252944
18.119596,162,3754.693224
-26.717152,122,3754.693275
15.38823,169,3764.127941
17.876953,183,3765.065154
-94.36268,697,3769.56877
19.648527,150,3772.40159
17.559797,161,3773.726668
-22.71716,105,3775.132452
-22.585787,30,3777.140203
20.014214,68,3777.834072
20.082842,117,3779.246793
21.117157,60,3780.6024
-19.951471,56,3781.25858
20.04264,64,3784.05391
18.765684,70,3786.45636
-25.482843,64,3788.726589
-25.8201,104,3789.284247
21.648527,32,3790.64529
21.008326,66,3790.645339
-20.917158,33,3791.33664
-18.117157,1,3791.499525
20.53137,36,3793.199604
19.739697,100,3797.528463
18.119595,162,3800.875635
-24.163246,129,3801.194141
15.925489,172,3807.99534
-21.282843,17,3808.966113
17.614212,158,3810.37352
16.47107,173,3811.344574
20.199999,58,3813.052475
19.882841,148,3820.152369
18.168123,184,3821.510403
-18.117157,1,3821.71912
16.73381,155,3822.08576
-29.399994,74,3826.755532
20.199999,116,3827.606947
19.759798,66,3831.788658
17.897057,153,3836.457421
20.628428,104,3843.287286
