#{"t_start": 1656758773.1581383, "env_id": null}
r,l,t
18.482843,52,2204.581233
-110.35129,479,2205.140569
18.365685,103,2210.494287
17.165684,152,2212.540431
19.959797,53,2215.340419
14.711274,127,2217.205862
21.06274,78,2221.308139
21.125483,62,2224.608563
-51.13729,213,2235.88821
15.9598,82,2240.281074
-62.60577,482,2240.961338
17.897055,39,2242.428252
12.291178,132,2249.460968
-0.15148956,176,2250.406973
17.517159,50,2252.210113
16.91127,106,2256.098345
17.048529,187,2262.146064
17.242641,127,2268.619796
-26.585915,402,2288.999266
17.24853,125,2295.065653
17.27107,144,2302.246146
-4.351527,250,2314.905813
20.779898,81,2318.841112
21.565685,38,2320.741964
-602.1185,2952,2328.532777
12.042655,177,2329.683946
22.765684,84,2332.462367
20.965685,78,2333.356925
-18.317158,1,2333.455334
18.13137,73,2335.982934
20.28284,137,2339.88086
15.600003,179,2344.495076
0.64850044,184,2349.013344
-5.000065,266,2358.790487
-20.151472,19,2359.780358
-379.14233,2079,2361.018106
1.1798512,280,2363.832595
20.725483,64,2364.129124
19.862741,43,2366.166958
-33.634457,326,2375.830348
-58.33733,249,2376.407879
-2.4343503,220,2376.881221
14.759802,88,2380.813957
16.765686,101,2380.964345
18.214212,38,2382.814542
15.600003,117,2382.814604
21.8,70,2386.254079
13.491175,116,2388.541618
22.0,72,2389.863596
17.717157,49,2390.988379
-1.6745415,225,2392.260095
18.682842,70,2393.428131
-20.917158,57,2395.113755
19.374012,98,2398.226176
17.765686,193,2400.629085
7.165694,137,2401.893489
16.242643,123,2404.617129
17.808325,125,2407.164509
-46.000023,203,2412.565712
-29.43431,120,2413.4736
20.379898,105,2417.921975
-24.068628,111,2419.206346
16.788227,146,2426.481066
6.042658,198,2428.018301
17.682842,72,2431.607795
19.13137,133,2433.385281
21.262741,80,2437.499014
22.165686,35,2439.263897
12.897068,186,2441.403015
-24.688728,86,2443.75244
21.482843,75,2447.442912
-18.2,1,2447.542841
20.082842,137,2454.216982
-27.902935,111,2459.70711
-118.98547,570,2470.820128
20.014212,127,2477.3608
-14.620204,359,2479.011902
18.345585,51,2479.92295
21.379898,38,2480.976705
21.53137,75,2484.226532
-53.81427,175,2491.50182
19.814213,29,2493.202026
16.539701,165,2494.023443
13.91716,65,2496.418643
21.082842,60,2499.37931
-25.8,35,2501.229135
-70.75121,518,2520.448355
-54.240177,464,2524.970646
7.056864,163,2528.694683
9.774022,146,2532.333158
18.579899,83,2532.924676
20.448528,104,2538.677877
21.1799,23,2539.96011
-0.6745464,223,2544.392351
18.517157,51,2546.982466
12.456867,149,2547.606653
-22.4,24,2548.253953
19.476955,70,2551.216705
17.882845,69,2551.812052
19.33137,106,2556.682516
17.525482,116,2557.751525
22.628428,33,2559.688129
21.06274,56,2559.828246
19.93137,84,2564.405499
13.153916,156,2572.412727
-79.45455,315,2587.709075
19.482841,105,2592.713743
