#{"t_start": 1656571669.5533838, "env_id": null}
r,l,t
17.53137,79,2465.141006
19.365685,30,2465.284786
-41.785976,453,2466.285418
21.331371,75,2469.490858
18.648527,165,2476.317049
9.248545,185,2476.317111
17.662739,121,2477.027522
21.394112,42,2479.113692
18.194113,57,2479.247157
20.682842,36,2480.888597
19.779898,48,2481.588375
18.379896,116,2482.193604
22.097055,38,2482.872966
-27.014212,76,2486.044569
18.682842,67,2486.287858
17.891169,100,2486.790435
21.848528,33,2488.198962
22.579899,48,2488.845916
21.365685,72,2492.413164
18.565685,136,2494.934366
21.4,75,2495.970276
10.579911,188,2496.288275
19.517157,50,2498.434621
18.717155,107,2500.12201
18.579899,43,2500.559389
18.4,109,2501.756929
20.034313,57,2503.680995
19.199999,67,2503.828801
22.06274,55,2506.622786
22.979898,65,2507.077931
22.497055,33,2508.376962
21.482841,112,2513.025577
15.828436,163,2516.821668
16.331371,87,2517.422742
-19.234314,9,2517.902945
14.1254835,89,2521.508458
-36.585964,427,2524.270367
18.891169,116,2527.96376
-26.605886,95,2533.87072
17.08284,163,2534.017975
-18.482843,3,2534.131919
-21.4,18,2535.180298
19.394112,134,2541.748781
12.15392,143,2543.218684
22.097055,58,2546.431634
-61.48263,568,2549.897167
18.394112,75,2553.48541
17.959797,63,2556.412388
-25.820198,295,2556.74173
2.3171546,224,2557.461826
21.979898,55,2559.486752
22.248528,28,2561.118619
18.174011,97,2562.179067
19.482841,29,2562.722569
-25.48873,59,2565.222117
21.13137,76,2566.716094
15.691177,171,2566.876253
-22.420103,101,2571.905385
15.614221,116,2572.736095
21.594112,41,2573.847528
8.882859,187,2574.742456
20.579899,43,2574.742506
21.365685,32,2575.379314
-23.317158,27,2576.075159
-22.165686,39,2576.719746
21.297056,41,2577.563877
23.097055,64,2579.918818
16.434317,68,2580.910019
22.048529,32,2582.543636
14.897061,147,2583.623938
-21.2,13,2584.34479
21.6,112,2585.787081
18.33137,77,2590.005113
17.248531,143,2590.318429
-19.634315,10,2590.626478
18.517157,107,2595.674228
4.6343184,248,2597.23914
19.199999,67,2599.107649
21.565685,56,2600.134965
-21.834314,21,2601.219472
21.979898,55,2601.979262
22.414213,33,2603.665661
-19.117157,6,2604.026216
17.408327,86,2605.654791
18.994112,74,2607.67622
20.448526,57,2608.579532
19.808325,111,2613.312045
17.374012,138,2615.616205
21.594112,37,2617.511033
-36.123035,140,2621.213505
-18.482843,3,2621.429834
18.979897,129,2624.632193
19.648527,50,2627.035981
16.311272,149,2628.781092
15.359802,143,2634.202611
13.262746,140,2635.639632
21.697056,76,2637.922937
18.056854,97,2640.763265
12.374019,178,2647.095446
14.91128,168,2649.065074
-23.062742,25,2650.457185
22.1799,70,2650.743834
-22.634315,25,2651.912426
17.897057,141,2658.878527
15.359806,170,2659.29407
-20.8,12,2659.539139
17.014214,43,2661.661804
18.999998,84,2665.952726
10.034335,221,2670.941672
18.491167,137,2672.989691
21.682842,55,2673.901636
22.53137,69,2677.378822
20.614212,97,2677.998859
16.808327,89,2681.807141
21.208326,81,2682.048423
20.765684,55,2684.643753
21.814213,74,2685.901144
-22.274517,112,2690.774948
21.111269,39,2692.861215
18.979897,128,2699.381077
19.731369,50,2701.931514
-10.6888,306,2701.931561
15.159802,95,2706.799438
15.959799,140,2709.130162
21.814213,75,2712.921897
10.165698,149,2714.643186
21.414213,34,2716.512516
12.6911745,178,2722.487712
11.262752,182,2725.868749
21.897057,72,2726.227458
15.628429,66,2729.566689
-552.74347,2716,2730.805119
22.717157,29,2731.07551
21.082842,53,2733.602275
18.111269,76,2734.486375
16.242647,165,2734.708151
16.897057,43,2736.723561
18.159798,62,2737.488308
19.399998,103,2738.623358
22.379898,54,2740.24622
19.117157,83,2741.004243
22.448528,27,2741.733031
18.482843,33,2743.501691
17.979898,152,2746.505168
21.048527,77,2747.317499
18.091167,139,2748.231513
19.145584,49,2749.227665
21.965685,32,2750.858176
21.814213,92,2752.868776
18.717157,51,2753.308401
17.345583,123,2753.673152
21.71127,40,2755.5669
21.925484,77,2756.634205
21.365685,32,2757.16049
18.291168,117,2758.959252
21.73137,39,2759.046798
21.93137,75,2760.341851
23.262741,27,2760.341915
18.8,66,2762.617352
22.048529,32,2764.392612
17.66274,80,2764.890034
13.545595,140,2771.883367
1.6283939,243,2772.99099
3.6485126,201,2774.444257
20.048527,63,2774.950824
16.725485,88,2777.39544
18.68284,107,2779.680243
10.29707,164,2782.85943
19.082842,68,2782.972288
16.365692,118,2783.067317
21.414213,34,2784.780377
19.697056,45,2785.343414
21.979898,55,2785.965344
22.614214,32,2787.686247
-19.117157,6,2788.046438
20.71127,89,2790.160924
18.594112,76,2792.042633
10.062751,177,2794.304485
17.008327,81,2794.443728
19.808325,111,2797.838179
10.511274,82,2798.627572
22.717157,29,2800.220115
18.076954,112,2800.408356
21.282843,52,2802.833471
-24.205889,103,2803.297787
-18.4,3,2803.50915
-21.882843,102,2805.590857
19.614212,43,2807.638584
19.28284,104,2808.118267
15.994116,140,2810.603548
15.779903,150,2815.472566
15.5799055,148,2818.001753
4.5799055,219,2819.207415
19.8,106,2820.707231
18.945583,50,2821.934827
18.174011,97,2823.285361
22.448528,31,2823.747177
19.4,49,2826.464193
18.111269,162,2831.98781
16.208328,117,2832.683375
23.062742,28,2834.291373
1.7739799,260,2835.104905
17.945583,78,2838.473592
10.448536,120,2841.183039
9.048545,185,2841.792041
18.33137,55,2844.605298
15.4627495,130,2845.03171
-29.054413,83,2845.521384
20.048527,63,2848.210255
20.097055,140,2851.654872
-34.502934,113,2853.820597
15.565692,185,2854.7379
18.897057,49,2856.303242
0.7112549,165,2859.714949
16.676956,118,2860.452966
17.662743,82,2864.723164
19.965685,46,2866.932486
-9.088776,237,2868.069799
9.11718,235,2871.304283
16.725487,84,2871.969719
14.048537,146,2873.93359
21.6,55,2874.016806
19.59411,105,2877.127371
20.73137,78,2877.81638
19.579899,108,2879.200358
17.525482,87,2881.980103
17.614214,76,2882.937553
21.048527,54,2884.748415
-31.999992,168,2885.433881
19.86274,84,2887.14059
19.648527,43,2887.571787
-20.502943,20,2888.615662
-26.2402,120,2890.636731
20.979898,80,2891.042934
22.897057,28,2892.306652
21.31127,39,2892.518184
19.882841,106,2893.750506
18.717155,89,2897.309079
18.579897,130,2899.754565
19.648527,50,2902.424175
16.497055,146,2905.096904
0.773959,266,2908.226779
-28.551468,93,2910.119153
14.99412,155,2910.641698
19.408325,80,2913.822008
10.097065,121,2914.134464
21.814213,75,2914.134512
22.848528,25,2915.288199
-23.517159,72,2919.071163
16.600004,137,2926.248748
18.394112,46,2928.617533
-69.80011,282,2929.029396
19.66274,72,2932.601439
18.111269,128,2935.19466
23.448528,23,2936.34034
21.882843,37,2938.124484
16.759804,161,2940.770962
16.931372,43,2942.980043
18.999998,84,2947.1664
5.6627636,251,2950.826577
18.691168,136,2954.134088
-133.39061,868,2958.304218
22.014214,90,2958.304281
18.159798,174,2959.317901
-20.68873,42,2960.404731
21.814213,75,2963.948725
19.814213,106,2964.485348
16.84853,179,2967.389448
-21.985786,70,2968.338928
-21.86863,41,2969.651985
-20.117157,36,2970.337608
18.897057,76,2973.726047
19.965685,46,2976.194872
12.331389,199,2980.721287
14.8485365,142,2983.146866
-22.85455,377,2983.707404
20.497055,65,2983.853291
20.097055,105,2988.204326
17.331371,118,2989.276261
22.165686,17,2990.085223
12.594122,155,2991.189446
21.53137,76,2991.955278
18.676956,70,2994.598771
16.042643,101,2995.046497
19.66274,84,2996.017092
22.66274,29,2996.099368
17.565687,74,2999.619287
21.579899,77,2999.741412
22.379898,30,3001.115144
19.365685,64,3002.607887
16.248531,164,3002.948727
-20.717157,13,3003.624197
22.8,29,3005.050479
-19.8,9,3005.515502
18.599998,90,3005.612964
17.897055,119,3008.63559
19.199999,104,3010.729206
16.414215,147,3015.849594
-40.385796,219,3016.45491
19.614212,145,3018.068475
-23.034315,69,3020.162822
18.945583,50,3020.687974
-22.985788,111,3021.729694
22.048529,32,3022.301289
21.925484,78,3024.030281
19.199999,50,3024.714735
22.73137,26,3025.330736
21.808325,96,3026.4592
19.048527,86,3029.376585
15.808329,119,3030.361227
15.725486,91,3030.756146
22.862741,28,3031.817985
17.262741,82,3035.622753
14.317163,139,3036.051538
15.68285,151,3037.938308
18.194113,47,3038.327867
-24.302944,79,3039.582764
-22.171574,72,3041.625518
20.048527,63,3042.750248
20.511269,126,3044.668306
23.331371,23,3045.750192
21.965685,37,3047.493862
19.945583,124,3047.708653
20.174011,85,3052.100419
6.0142307,187,3052.100481
20.497055,41,3054.470155
-23.751472,43,3054.63601
21.979898,90,3058.788003
19.71127,93,3058.870251
6.379919,227,3059.210477
16.525486,85,3063.250184
18.145582,114,3064.618378
21.73137,35,3066.291074
-26.171572,92,3067.817952
-10.1230955,285,3073.415243
20.014214,105,3078.294138
-29.102942,103,3083.023446
-35.137383,359,3083.511693
